[FimsReadDemon             ; 0:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:03:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:03:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:03:01]Program End.
[FimsSendDemon             ; 18:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 18:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 18:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:05:02]Program End.
[FimsSendDemon             ; 18:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:08:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:08:01]Program End.
[FimsReadDemon             ; 18:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:13:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:13:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:13:02]Program End.
[FimsSendDemon             ; 18:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:18:02]Program End.
[FimsReadDemon             ; 18:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:23:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:23:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:23:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:23:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:23:01]Program End.
[FimsSendDemon             ; 18:28:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:28:02]Program End.
[FimsReadDemon             ; 18:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:33:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:33:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:33:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:33:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:33:01]Program End.
[FimsSendDemon             ; 18:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 18:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 18:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:35:02]Program End.
[FimsSendDemon             ; 18:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:38:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:38:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:38:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:38:01]Program End.
[FimsReadDemon             ; 18:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:43:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:43:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:43:02]Program End.
[FimsSendDemon             ; 18:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:48:02]Program End.
[FimsReadDemon             ; 18:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:53:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:53:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:53:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:53:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:53:01]Program End.
[FimsSendDemon             ; 18:58:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:58:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:58:02]Program End.
[FimsReadDemon             ; 19:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:03:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:03:02]Program End.
[FimsSendDemon             ; 19:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 19:05:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:05:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 19:05:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:05:01]Program End.
[FimsSendDemon             ; 19:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:08:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:08:01]Program End.
[FimsReadDemon             ; 19:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:13:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:13:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:13:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:13:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:13:01]Program End.
[FimsSendDemon             ; 19:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:18:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:18:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:18:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:18:01]Program End.
[FimsReadDemon             ; 19:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:23:02]Program End.
[FimsSendDemon             ; 19:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:28:02]Program End.
[FimsReadDemon             ; 19:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:33:02]Program End.
[FimsSendDemon             ; 19:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 19:35:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:35:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 19:35:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:35:01]Program End.
[FimsSendDemon             ; 19:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:38:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:38:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:38:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:38:01]Program End.
[FimsReadDemon             ; 19:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:43:02]Program End.
[FimsSendDemon             ; 19:48:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:48:02]Program End.
[FimsReadDemon             ; 19:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:53:02]Program End.
[FimsSendDemon             ; 19:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:58:02]Program End.
[FimsReadDemon             ; 20:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:03:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:03:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:03:01]Program End.
[FimsSendDemon             ; 20:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 20:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 20:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:05:02]Program End.
[FimsSendDemon             ; 20:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:08:02]Program End.
[FimsReadDemon             ; 20:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:13:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:13:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:13:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:13:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:13:01]Program End.
[FimsSendDemon             ; 20:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:18:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:18:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:18:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:18:01]Program End.
[FimsReadDemon             ; 20:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:23:02]Program End.
[FimsSendDemon             ; 20:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:28:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:28:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:28:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:28:01]Program End.
[FimsReadDemon             ; 20:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:33:02]Program End.
[FimsSendDemon             ; 20:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 20:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 20:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:35:02]Program End.
[FimsSendDemon             ; 20:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:38:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:38:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:38:02]Program End.
[FimsReadDemon             ; 20:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:43:02]Program End.
[FimsSendDemon             ; 20:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:48:02]Program End.
[FimsReadDemon             ; 20:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:53:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:53:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:53:02]Program End.
[FimsSendDemon             ; 20:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:58:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:58:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:58:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:58:01]Program End.
[FimsReadDemon             ; 21:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:03:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:03:02]Program End.
[FimsSendDemon             ; 21:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 21:05:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:05:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 21:05:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:05:01]Program End.
[FimsSendDemon             ; 21:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:08:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:08:01]Program End.
[FimsReadDemon             ; 21:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:13:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:13:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:13:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:13:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:13:01]Program End.
[FimsSendDemon             ; 21:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:18:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:18:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:18:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:18:01]Program End.
[FimsReadDemon             ; 21:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:23:02]Program End.
[FimsSendDemon             ; 21:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:28:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:28:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:28:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:28:01]Program End.
[FimsReadDemon             ; 21:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:33:02]Program End.
[FimsSendDemon             ; 21:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 21:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 21:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:35:02]Program End.
[FimsSendDemon             ; 21:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:38:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:38:02]Program End.
[FimsReadDemon             ; 21:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:43:02]Program End.
[FimsSendDemon             ; 21:48:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:48:02]Program End.
[FimsReadDemon             ; 21:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:53:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:53:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:53:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:53:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:53:01]Program End.
[FimsSendDemon             ; 21:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:58:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:58:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:58:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:58:01]Program End.
[FimsReadDemon             ; 22:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:03:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:03:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:03:01]Program End.
[FimsSendDemon             ; 22:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 22:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 22:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:05:02]Program End.
[FimsSendDemon             ; 22:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:08:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:08:02]Program End.
[FimsReadDemon             ; 22:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:13:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:13:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:13:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:13:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:13:01]Program End.
[FimsSendDemon             ; 22:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:18:02]Program End.
[FimsReadDemon             ; 22:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:23:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:23:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:23:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:23:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:23:01]Program End.
[FimsSendDemon             ; 22:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:28:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:28:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:28:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:28:01]Program End.
